latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.308,23.6215,323.6,1,1,2022-07-19,1137,Aqua,MODIS,57,6.03,309.6,5.7,D,0
38.3168,23.6194,323.8,1,1,2022-07-19,1137,Aqua,MODIS,64,6.03,309.1,5.8,D,2
38.0686,23.9046,337.5,3.5,1.8,2022-07-19,1931,Terra,MODIS,100,6.03,290.9,238.6,N,0
38.0428,23.8677,311.7,3.5,1.8,2022-07-19,1931,Terra,MODIS,83,6.03,292.5,62.1,N,2
38.0528,23.9077,312.3,3.5,1.8,2022-07-19,1931,Terra,MODIS,84,6.03,291.5,64.3,N,0
38.0426,23.9136,303.5,3.5,1.8,2022-07-19,1931,Terra,MODIS,55,6.03,291.7,27,N,0
38.0583,23.863,333.8,3.5,1.8,2022-07-19,1931,Terra,MODIS,100,6.03,292,207,N,2
38.0675,23.8946,313.3,4.6,2,2022-07-19,2109,Terra,MODIS,82,6.03,289.4,109.5,N,0
38.0498,23.9,313.9,4.6,2,2022-07-19,2109,Terra,MODIS,84,6.03,291.2,113.6,N,0
38.0505,23.906,314,4.6,2,2022-07-19,2109,Terra,MODIS,84,6.03,291.3,110.4,N,0
38.0669,23.8886,318.6,4.6,2,2022-07-19,2109,Terra,MODIS,96,6.03,289.7,149.4,N,0
38.0432,23.8851,338.3,4.5,1.9,2022-07-19,2338,Aqua,MODIS,100,6.03,293.5,350.7,N,0
38.039,23.9297,337,4.4,1.9,2022-07-19,2338,Aqua,MODIS,100,6.03,293.5,328.4,N,0
38.0217,23.9261,328.7,4.4,1.9,2022-07-19,2338,Aqua,MODIS,100,6.03,293.3,230.8,N,0
38.022,23.9184,321.8,4.4,1.9,2022-07-19,2338,Aqua,MODIS,100,6.03,293.4,166.9,N,0
38.0563,23.9345,300.2,4.4,1.9,2022-07-19,2338,Aqua,MODIS,13,6.03,289.8,30.8,N,0
38.0415,23.9345,323.1,4.4,1.9,2022-07-19,2338,Aqua,MODIS,100,6.03,292.8,174.3,N,0
38.0409,23.8795,338,4.5,1.9,2022-07-19,2338,Aqua,MODIS,100,6.03,293.5,346.6,N,0
38.0451,23.8546,309.5,3.6,1.8,2022-07-20,0116,Aqua,MODIS,77,6.03,292.5,55.6,N,2
38.0608,23.9029,308.3,3.6,1.8,2022-07-20,0116,Aqua,MODIS,74,6.03,289.9,53.8,N,0
38.0495,23.9467,319.3,3.7,1.8,2022-07-20,0116,Aqua,MODIS,98,6.03,291.3,111.1,N,0
38.0445,23.9003,326.4,3.6,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,292.8,150.6,N,0
38.0336,23.9427,331.7,3.7,1.8,2022-07-20,0116,Aqua,MODIS,99,6.03,293.7,189.1,N,0
38.0388,23.8571,320.2,3.6,1.8,2022-07-20,0116,Aqua,MODIS,76,6.03,293.3,106.1,N,2
38.0287,23.8959,428.2,3.6,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,308.3,3030.8,N,0
38.0177,23.9383,365.1,3.7,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,298.2,651.7,N,0
38.0513,23.8969,320.9,3.6,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,291.2,116.7,N,0
38.0405,23.9399,343.6,3.7,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,293.7,320.7,N,0
38.0353,23.8933,369.9,3.6,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,298.6,749.5,N,0
38.0246,23.9357,340.5,3.7,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,296.1,279.1,N,0
38.0295,23.8497,310.1,3.6,1.8,2022-07-20,0116,Aqua,MODIS,73,6.03,292.7,54.7,N,2
38.0197,23.8884,417.9,3.6,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,304.5,2454.3,N,0
38.009,23.9305,376,3.7,1.8,2022-07-20,0116,Aqua,MODIS,100,6.03,299.6,891.9,N,0
38.0659,23.2265,333.7,2.9,1.6,2022-07-20,1220,Aqua,MODIS,84,6.03,304.5,116.2,D,0
38.068,23.2605,319.5,3,1.6,2022-07-20,1220,Aqua,MODIS,61,6.03,304.5,36.8,D,0
38.0677,23.2192,327.3,2.9,1.6,2022-07-20,1220,Aqua,MODIS,73,6.03,304.1,77.4,D,0
38.0696,23.2522,324.8,3,1.6,2022-07-20,1220,Aqua,MODIS,75,6.03,304.5,63.4,D,0
37.6509,23.9481,314.3,1.3,1.1,2022-07-31,0851,Terra,MODIS,61,6.03,304.1,14.7,D,3
38.3141,23.6253,322.2,1.2,1.1,2022-08-03,0921,Terra,MODIS,61,6.03,304.8,7.3,D,2
38.0323,23.4582,353.5,1,1,2022-08-05,0909,Terra,MODIS,0,6.03,310.2,58.5,D,0
38.3136,23.6273,322.1,1.4,1.2,2022-08-10,0927,Terra,MODIS,69,6.03,306.2,10.3,D,2
38.3627,23.3727,328.2,1,1,2022-08-12,0915,Terra,MODIS,80,6.03,305.8,12,D,0
38.358,23.3679,324.6,1.2,1.1,2022-08-13,1125,Aqua,MODIS,68,6.03,305,6.8,D,0
38.3173,23.6206,333.5,1.2,1.1,2022-08-19,0921,Terra,MODIS,82,6.03,311.1,19.4,D,2
38.315,23.6216,324.7,1.1,1,2022-08-28,0914,Terra,MODIS,76,6.03,304.9,8.9,D,2
38.3064,23.6424,317,1.2,1.1,2022-09-05,1126,Aqua,MODIS,70,6.03,294.4,11.7,D,2
38.3166,23.6271,312.9,1,1,2022-09-06,0908,Terra,MODIS,47,6.03,298.8,3.4,D,2
38.3903,23.0742,309.8,2.8,1.6,2022-11-01,1103,Aqua,MODIS,68,6.03,295.3,31.7,D,0
38.1056,23.7329,309.1,1.1,1,2022-11-03,0911,Terra,MODIS,56,6.03,298.3,4.4,D,2
37.9225,23.9389,312.1,1.1,1,2022-11-03,0911,Terra,MODIS,65,6.03,300,5.1,D,2
37.7463,22.8052,313.2,1.2,1.1,2022-11-04,1132,Aqua,MODIS,69,6.03,298.6,9.4,D,0
38.0992,23.2461,314.7,1.1,1.1,2022-11-04,1132,Aqua,MODIS,72,6.03,295.8,11.3,D,0
38.2304,23.4734,308.3,1.1,1,2022-11-04,1132,Aqua,MODIS,61,6.03,297.2,6.2,D,0
38.277,23.3139,320.7,1.1,1,2022-11-04,1132,Aqua,MODIS,78,6.03,302.3,14,D,0
38.3755,23.3442,318.4,1.1,1,2022-11-04,1132,Aqua,MODIS,75,6.03,304,10.6,D,0
38.3735,23.3319,330.9,1.1,1,2022-11-04,1132,Aqua,MODIS,86,6.03,305.3,27,D,0
37.9466,22.9856,302.7,1.1,1,2022-11-15,0915,Terra,MODIS,53,6.03,291.1,3.9,D,0
38.077,24.5379,318.5,1,1,2022-12-23,2011,Terra,MODIS,97,6.03,276.4,21.5,N,0
38.2741,23.3099,300.6,1.1,1.1,2023-01-16,0914,Terra,MODIS,40,61.03,284.7,6.4,D,0
38.3786,23.1421,301.9,2.5,1.5,2023-02-20,1110,Aqua,MODIS,49,61.03,291,15.4,D,0
38.2799,23.6511,301.1,1.1,1.1,2023-04-12,0909,Terra,MODIS,37,61.03,282.9,3.8,D,0
38.0627,23.515,316.7,1.2,1.1,2023-04-22,1133,Aqua,MODIS,30,61.03,301.9,7.8,D,2
38.0634,23.5095,317.2,1.2,1.1,2023-04-22,1133,Aqua,MODIS,47,61.03,301.8,8.5,D,2
38.3138,23.6191,312.8,1.1,1.1,2023-04-24,0909,Terra,MODIS,59,61.03,297.3,7.4,D,2
38.0679,23.5149,313.8,1.1,1.1,2023-04-24,0909,Terra,MODIS,29,61.03,299.9,5.9,D,2
37.6003,23.3484,335.7,1,1,2023-04-27,1147,Aqua,MODIS,67,61.03,299.2,33.1,D,0
38.314,23.6229,313.1,1,1,2023-04-27,1147,Aqua,MODIS,65,61.03,299.3,6.9,D,2
38.3118,23.6235,316.4,1.4,1.2,2023-04-29,0917,Terra,MODIS,76,61.03,295.5,17.1,D,0
38.3848,23.5044,306.1,1.4,1.2,2023-04-29,0917,Terra,MODIS,53,61.03,292.3,6.6,D,0
38.3176,23.6273,318.7,1.1,1.1,2023-05-18,0909,Terra,MODIS,32,61.03,302.3,8.7,D,2
38.3176,23.6176,319.3,1,1,2023-05-25,0901,Terra,MODIS,43,61.03,304.3,6.1,D,2
38.3158,23.6289,321.5,1,1,2023-05-25,0901,Terra,MODIS,64,61.03,305,8.2,D,2
38.3119,23.6179,324.6,1,1,2023-05-25,1146,Aqua,MODIS,69,61.03,307.5,9.4,D,0
38.3159,23.6171,324.8,1,1,2023-06-01,1146,Aqua,MODIS,68,61.03,308.1,8.9,D,2
38.3164,23.6219,321,1,1,2023-06-06,0900,Terra,MODIS,61,61.03,305.3,7.4,D,2
38.3131,23.6178,323.4,1,1,2023-06-15,1145,Aqua,MODIS,60,61.03,305.6,6.8,D,2
38.3143,23.6255,327.2,1,1,2023-06-22,1144,Aqua,MODIS,51,61.03,310.5,8,D,2
38.3136,23.6237,328.2,1.4,1.2,2023-06-24,1130,Aqua,MODIS,77,61.03,313.6,14.9,D,2
38.2495,23.8254,328.8,1,1,2023-07-06,1142,Aqua,MODIS,77,61.03,304,16.6,D,0
38.2514,23.8373,333.3,1,1,2023-07-06,1142,Aqua,MODIS,82,61.03,302.9,22.9,D,0
38.3747,24.0817,356.4,4.1,1.9,2023-07-06,2051,Terra,MODIS,100,61.03,294.6,577.5,N,0
38.373,24.0384,328.2,4,1.9,2023-07-06,2051,Terra,MODIS,100,61.03,292.9,190.1,N,3
38.3694,24.0868,360.4,4.1,1.9,2023-07-06,2051,Terra,MODIS,100,61.03,295.3,654.7,N,0
38.3675,24.0434,337.4,4,1.9,2023-07-06,2051,Terra,MODIS,100,61.03,293.5,286.9,N,3
37.7878,23.9568,336.8,2.6,1.5,2023-07-17,1113,Aqua,MODIS,85,61.03,307,99.8,D,0
37.7804,23.9252,384,2.6,1.5,2023-07-17,1113,Aqua,MODIS,75,61.03,310.6,623.3,D,0
37.8011,23.9524,353.6,2.6,1.5,2023-07-17,1113,Aqua,MODIS,96,61.03,309.8,225.8,D,0
37.794,23.9217,373.6,2.6,1.5,2023-07-17,1113,Aqua,MODIS,75,61.03,314,456.4,D,0
37.8141,23.9465,396.9,2.6,1.5,2023-07-17,1113,Aqua,MODIS,100,61.03,317,874.6,D,0
37.8079,23.9193,385.5,2.6,1.5,2023-07-17,1113,Aqua,MODIS,87,61.03,316.3,648.1,D,0
37.827,23.9401,358.6,2.6,1.5,2023-07-17,1113,Aqua,MODIS,99,61.03,312.5,273.7,D,2
37.8205,23.9116,332.3,2.6,1.5,2023-07-17,1113,Aqua,MODIS,76,61.03,310,71.9,D,0
38.2272,23.2205,320.7,2.8,1.6,2023-07-17,1113,Aqua,MODIS,44,61.03,306.3,29.7,D,0
38.1476,23.4725,318.3,1,1,2023-07-17,2009,Terra,MODIS,65,61.03,298.7,10.3,N,0
38.161,23.5047,421.5,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,314,415.8,N,0
38.1595,23.4933,430,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,321.8,494.6,N,0
38.158,23.482,371.6,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,305.8,119.3,N,0
38.1565,23.4706,314.5,1,1,2023-07-17,2009,Terra,MODIS,42,61.03,298,7.3,N,0
38.1713,23.514,349.2,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,299.6,58.8,N,0
38.1698,23.5026,361.9,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,304.1,90.1,N,0
38.1683,23.4913,360.1,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,308.2,84.3,N,0
38.1669,23.48,337.8,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,300,36.2,N,0
38.1802,23.512,348.4,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,298.1,57.4,N,0
38.1787,23.5006,344.9,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,300.7,50.1,N,0
38.1772,23.4894,357,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,305,75.9,N,0
38.1758,23.4781,323.8,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,297.7,16.9,N,0
38.1876,23.4986,314.4,1,1,2023-07-17,2009,Terra,MODIS,88,61.03,296,10.6,N,0
38.1861,23.4873,377.6,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,302.3,144.8,N,0
38.1846,23.4761,319.5,1,1,2023-07-17,2009,Terra,MODIS,83,61.03,297.1,13.6,N,0
38.1625,23.516,375,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,303.2,134,N,0
37.7617,23.9739,311.2,1,1,2023-07-17,2009,Terra,MODIS,78,61.03,300.6,6.6,N,0
37.7602,23.9623,331.1,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,302,27.5,N,0
37.7587,23.9507,311,1,1,2023-07-17,2009,Terra,MODIS,78,61.03,300.2,6.2,N,0
37.7706,23.9719,331.9,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,301.6,28.9,N,0
37.7692,23.9604,310.6,1,1,2023-07-17,2009,Terra,MODIS,72,61.03,299.9,5.9,N,0
37.7811,23.9813,310.3,1,1,2023-07-17,2009,Terra,MODIS,75,61.03,299.2,6.5,N,0
37.8191,23.9196,351.4,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,302.5,64.8,N,0
37.8177,23.9083,328,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,300.4,23.5,N,0
37.8281,23.918,338.3,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,300.4,38.9,N,0
37.9317,23.0328,314.3,1,1,2023-07-17,2009,Terra,MODIS,87,61.03,300,7.9,N,0
37.9601,23.0321,323.2,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,299.2,17.6,N,0
38.1328,23.4993,319.9,1,1,2023-07-17,2009,Terra,MODIS,99,61.03,300,11.4,N,0
38.1313,23.4879,320.3,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,299.6,12.4,N,0
38.1447,23.5202,313.3,1,1,2023-07-17,2009,Terra,MODIS,69,61.03,298.2,6.2,N,0
38.1432,23.5087,328.8,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,302.4,21.5,N,0
38.1417,23.4972,500,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,339.5,1648.8,N,0
38.1402,23.4857,465.8,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,326.4,959.8,N,0
38.1387,23.4743,313.5,1,1,2023-07-17,2009,Terra,MODIS,34,61.03,299.2,6.2,N,0
38.1372,23.463,318.6,1,1,2023-07-17,2009,Terra,MODIS,92,61.03,297.9,11.8,N,0
38.1536,23.518,314.9,1,1,2023-07-17,2009,Terra,MODIS,86,61.03,297.8,8.1,N,0
38.1521,23.5067,473.7,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,324.3,1097.9,N,0
38.1506,23.4952,500,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,370.6,1649.8,N,0
38.1491,23.4838,413.1,1,1,2023-07-17,2009,Terra,MODIS,100,61.03,316.2,344.9,N,0
38.1444,23.5185,475.5,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,328,1222,N,0
38.1888,23.4797,306.5,1.1,1,2023-07-18,0051,Aqua,MODIS,45,61.03,295.4,5.4,N,0
38.1869,23.4914,330.4,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,297,30.3,N,0
38.183,23.5151,379.9,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,300.2,167.6,N,0
38.181,23.527,340.4,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,296,47,N,0
38.1778,23.4892,325.8,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,297,22.7,N,0
38.1739,23.5128,399.7,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,309,275,N,0
38.1719,23.5248,371.8,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,303.5,133.2,N,0
38.1687,23.4869,334.6,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,297.5,35.4,N,0
38.1667,23.4987,316.6,1.1,1,2023-07-18,0051,Aqua,MODIS,85,61.03,297.2,12.8,N,0
38.1647,23.5107,398.5,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,306.4,267.7,N,0
38.1627,23.5227,380.4,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,304.4,168.6,N,0
38.1596,23.4848,332.5,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,297.1,33.4,N,0
38.1576,23.4967,322.5,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,299.1,18.9,N,0
38.1556,23.5087,384,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,306.2,185.1,N,0
38.1536,23.5205,359.6,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,300.9,91.7,N,0
38.1505,23.4822,313,1.1,1,2023-07-18,0051,Aqua,MODIS,86,61.03,295.5,10.3,N,0
38.1485,23.4942,324.2,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,299.1,21.2,N,0
38.1465,23.5064,474.7,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,324.4,1204.5,N,0
37.785,23.99,313.7,1.1,1.1,2023-07-18,0051,Aqua,MODIS,87,61.03,297.5,10.9,N,0
37.7872,23.977,309.8,1.1,1.1,2023-07-18,0051,Aqua,MODIS,73,61.03,296.2,7.4,N,0
37.9528,23.0443,322.6,1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,298.3,18.4,N,0
37.9547,23.0327,320.7,1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,297.8,16.3,N,0
38.1104,23.5038,320,1.1,1,2023-07-18,0051,Aqua,MODIS,99,61.03,298.3,16.5,N,0
38.1124,23.4916,322.5,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,298.6,19.5,N,0
38.1151,23.5232,319.6,1.1,1,2023-07-18,0051,Aqua,MODIS,99,61.03,297.4,15.1,N,0
38.1172,23.5112,419.8,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,310.3,432.5,N,0
38.1192,23.4991,368.4,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,303.9,119.1,N,0
38.1212,23.487,320.8,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,298.9,17.4,N,0
38.1242,23.5259,310.5,1.1,1,2023-07-18,0051,Aqua,MODIS,39,61.03,297.6,6.7,N,0
38.1262,23.5139,390.8,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,308.6,221.1,N,0
38.1282,23.5018,363.6,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,304.7,103.1,N,0
38.1303,23.4898,325,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,300.2,22.4,N,0
38.1323,23.4777,310.1,1.1,1,2023-07-18,0051,Aqua,MODIS,79,61.03,296.1,7.8,N,0
38.1333,23.5281,313.1,1.1,1,2023-07-18,0051,Aqua,MODIS,66,61.03,297.5,9.1,N,0
38.1354,23.516,405.4,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,308.1,314.6,N,0
38.1374,23.504,384.1,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,305.7,185.8,N,0
38.1394,23.4919,332.9,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,299.9,32.7,N,0
38.1414,23.4797,320.9,1.1,1,2023-07-18,0051,Aqua,MODIS,100,61.03,296.3,17.9,N,0
38.1424,23.5305,312.2,1.1,1,2023-07-18,0051,Aqua,MODIS,31,61.03,297.8,8.5,N,0
38.1609,23.523,354.9,3.8,1.8,2023-07-18,0808,Terra,MODIS,97,61.03,303.4,444.1,D,0
38.1862,23.489,321.1,3.8,1.8,2023-07-18,0808,Terra,MODIS,55,61.03,300.4,72.4,D,0
38.1844,23.5335,322,3.8,1.8,2023-07-18,0808,Terra,MODIS,64,61.03,299.8,82,D,0
38.1699,23.4862,343.4,3.8,1.8,2023-07-18,0808,Terra,MODIS,91,61.03,302,276.3,D,0
38.1681,23.5328,349.4,3.8,1.8,2023-07-18,0808,Terra,MODIS,94,61.03,302.1,357.1,D,0
38.1793,23.4789,323.1,3.8,1.8,2023-07-18,0808,Terra,MODIS,65,61.03,300.7,86.3,D,0
38.1772,23.5258,331.6,3.8,1.8,2023-07-18,0808,Terra,MODIS,81,61.03,301.1,158.5,D,0
38.163,23.4764,355.1,3.8,1.8,2023-07-18,0808,Terra,MODIS,97,61.03,302.8,446.6,D,0
38.1467,23.4757,361.5,3.8,1.8,2023-07-18,0808,Terra,MODIS,100,61.03,302.1,551.3,D,0
38.1448,23.5178,339.2,3.8,1.8,2023-07-18,0808,Terra,MODIS,78,61.03,302.6,213.1,D,0
38.1303,23.4736,326.2,3.8,1.8,2023-07-18,0808,Terra,MODIS,60,61.03,299.9,93.4,D,0
38.1139,23.4733,329.9,3.8,1.8,2023-07-18,0808,Terra,MODIS,79,61.03,299.1,129.7,D,0
38.1122,23.5148,324.4,3.8,1.8,2023-07-18,0808,Terra,MODIS,52,61.03,300.7,82.1,D,0
38.1399,23.4691,325.1,3.8,1.8,2023-07-18,0808,Terra,MODIS,72,61.03,300.1,88.5,D,0
38.1379,23.5108,327.4,3.8,1.8,2023-07-18,0808,Terra,MODIS,76,61.03,301.9,109.5,D,0
38.1236,23.468,333.4,3.8,1.8,2023-07-18,0808,Terra,MODIS,82,61.03,299.5,166.2,D,0
38.1216,23.5097,328,3.8,1.8,2023-07-18,0808,Terra,MODIS,76,61.03,301.1,114.6,D,0
37.953,23.0446,328.4,4.1,1.9,2023-07-18,0808,Terra,MODIS,77,61.03,304.1,121.5,D,0
37.9363,23.0409,325.4,4.1,1.9,2023-07-18,0808,Terra,MODIS,58,61.03,304.9,88.8,D,0
37.9482,23.0377,334.6,4.1,1.9,2023-07-18,0809,Terra,MODIS,81,61.03,304.9,178.3,D,0
38.1758,23.4989,358.7,4.3,1.9,2023-07-18,0946,Terra,MODIS,99,61.03,303.5,607,D,0
38.1644,23.5421,356.9,4.3,1.9,2023-07-18,0946,Terra,MODIS,98,61.03,300.8,574.6,D,0
38.1706,23.4506,340.4,4.3,1.9,2023-07-18,0946,Terra,MODIS,89,61.03,302,275.8,D,0
38.1589,23.4949,357.4,4.3,1.9,2023-07-18,0946,Terra,MODIS,98,61.03,303.6,563.4,D,0
38.1545,23.4438,363.2,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,304,688.8,D,0
38.1426,23.4884,380.5,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,307,1181,D,0
38.1387,23.4359,365.4,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,302.3,736.5,D,0
38.1262,23.4826,398.2,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,306,1889.5,D,0
38.1887,23.4981,328.9,4.3,1.9,2023-07-18,0946,Terra,MODIS,82,61.03,300.8,155.6,D,0
38.1772,23.5426,336.5,4.3,1.9,2023-07-18,0946,Terra,MODIS,88,61.03,300.4,246.8,D,0
38.1719,23.4936,355.2,4.3,1.9,2023-07-18,0946,Terra,MODIS,98,61.03,303.5,537.4,D,0
38.1608,23.5366,350.3,4.3,1.9,2023-07-18,0946,Terra,MODIS,95,61.03,301,447.2,D,0
38.1668,23.4442,337.8,4.3,1.9,2023-07-18,0946,Terra,MODIS,88,61.03,302.2,250.9,D,0
38.1552,23.4889,360.5,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,304.1,646.6,D,0
38.1509,23.4366,356.5,4.3,1.9,2023-07-18,0946,Terra,MODIS,98,61.03,302.8,545,D,0
38.1391,23.4819,394.8,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,308.3,1739,D,0
38.1351,23.4286,343.6,4.3,1.9,2023-07-18,0946,Terra,MODIS,92,61.03,301,327,D,0
38.1229,23.4751,397.3,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,305.6,1855.6,D,0
38.1103,23.5233,325.4,4.3,1.9,2023-07-18,0946,Terra,MODIS,34,61.03,301.4,93,D,0
38.1064,23.4695,364.8,4.3,1.9,2023-07-18,0946,Terra,MODIS,100,61.03,299.5,743.2,D,0
37.9506,23.0414,328.9,4.1,1.9,2023-07-18,0946,Terra,MODIS,63,61.03,308.3,124.9,D,0
38.1032,23.462,335.9,4.3,1.9,2023-07-18,0946,Terra,MODIS,87,61.03,298.4,226.2,D,0
38.1274,23.446,403,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,322.4,254.4,D,0
38.1127,23.4727,338.6,1,1,2023-07-18,1154,Aqua,MODIS,46,61.03,306.6,13.6,D,0
38.1111,23.4613,435.2,1,1,2023-07-18,1154,Aqua,MODIS,75,61.03,323,524.5,D,0
38.1096,23.4499,440.4,1,1,2023-07-18,1154,Aqua,MODIS,75,61.03,327.7,586.5,D,0
38.1309,23.5392,362.7,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,309.2,74.8,D,0
38.1294,23.5278,392.9,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,310.8,193.5,D,0
38.1231,23.482,335.8,1,1,2023-07-18,1154,Aqua,MODIS,60,61.03,311.2,7.6,D,0
38.1216,23.4706,350.4,1,1,2023-07-18,1154,Aqua,MODIS,94,61.03,310.5,36.3,D,0
38.12,23.4592,496.9,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,400.1,1544,D,0
38.1185,23.4479,496.3,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,400.1,1531.3,D,0
38.1398,23.5372,414.3,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,316.5,337.5,D,0
38.1383,23.5257,427.5,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,322.6,447.8,D,0
38.1305,23.4688,354.1,1,1,2023-07-18,1154,Aqua,MODIS,96,61.03,312.8,45.3,D,0
38.1289,23.4574,432.8,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,329,500.2,D,0
38.1502,23.5462,326.9,1,1,2023-07-18,1154,Aqua,MODIS,50,61.03,309.3,9.8,D,0
38.1487,23.5349,454.9,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,331.9,775.8,D,0
38.1472,23.5237,419.2,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,327.8,371.4,D,0
38.1409,23.4779,339.7,1,1,2023-07-18,1154,Aqua,MODIS,66,61.03,310.9,13.7,D,0
38.1394,23.4666,363.3,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,317,70.2,D,0
38.1378,23.4553,395.9,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,321,210.2,D,0
38.1576,23.5328,411.3,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,321.5,313.3,D,0
38.1561,23.5216,385.2,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,319,151.8,D,0
38.1498,23.4761,344.5,1,1,2023-07-18,1154,Aqua,MODIS,90,61.03,310.6,21.2,D,0
38.1483,23.4647,412.4,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,320,315.9,D,0
38.1467,23.4534,394.5,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,317.4,203.3,D,0
38.1665,23.5308,351,1,1,2023-07-18,1154,Aqua,MODIS,83,61.03,310.6,43.4,D,0
38.165,23.5195,370.4,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,314.5,93.4,D,0
38.1603,23.4855,343.9,1,1,2023-07-18,1154,Aqua,MODIS,89,61.03,315.2,19.4,D,0
38.1588,23.4742,405.8,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,323.8,266.2,D,0
38.1572,23.4628,463.2,1,1,2023-07-18,1154,Aqua,MODIS,100,61.03,333.9,892.7,D,0
